Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.01.2022 до 31.03.2022
Период, Код, (за\курс)
04.01.2022, GBP, 1, 2.33901, 
05.01.2022, GBP, 1, 2.34102, 
06.01.2022, GBP, 1, 2.33971, 
07.01.2022, GBP, 1, 2.34428, 
10.01.2022, GBP, 1, 2.34518, 
11.01.2022, GBP, 1, 2.34301, 
12.01.2022, GBP, 1, 2.34686, 
13.01.2022, GBP, 1, 2.34105, 
14.01.2022, GBP, 1, 2.34209, 
17.01.2022, GBP, 1, 2.34027, 
18.01.2022, GBP, 1, 2.33747, 
19.01.2022, GBP, 1, 2.35166, 
20.01.2022, GBP, 1, 2.34892, 
21.01.2022, GBP, 1, 2.33859, 
24.01.2022, GBP, 1, 2.33384, 
25.01.2022, GBP, 1, 2.33635, 
26.01.2022, GBP, 1, 2.34349, 
27.01.2022, GBP, 1, 2.34602, 
28.01.2022, GBP, 1, 2.35138, 
31.01.2022, GBP, 1, 2.35209, 
01.02.2022, GBP, 1, 2.34237, 
02.02.2022, GBP, 1, 2.34526, 
03.02.2022, GBP, 1, 2.35053, 
04.02.2022, GBP, 1, 2.31205, 
07.02.2022, GBP, 1, 2.30954, 
08.02.2022, GBP, 1, 2.31835, 
09.02.2022, GBP, 1, 2.32132, 
10.02.2022, GBP, 1, 2.32152, 
11.02.2022, GBP, 1, 2.32953, 
14.02.2022, GBP, 1, 2.33616, 
15.02.2022, GBP, 1, 2.3349, 
16.02.2022, GBP, 1, 2.33003, 
17.02.2022, GBP, 1, 2.34251, 
18.02.2022, GBP, 1, 2.34442, 
21.02.2022, GBP, 1, 2.34799, 
22.02.2022, GBP, 1, 2.33713, 
23.02.2022, GBP, 1, 2.34335, 
24.02.2022, GBP, 1, 2.34335, 
25.02.2022, GBP, 1, 2.3356, 
28.02.2022, GBP, 1, 2.34091, 
01.03.2022, GBP, 1, 2.34822, 
02.03.2022, GBP, 1, 2.34748, 
04.03.2022, GBP, 1, 2.37393, 
07.03.2022, GBP, 1, 2.36712, 
08.03.2022, GBP, 1, 2.35118, 
09.03.2022, GBP, 1, 2.34035, 
10.03.2022, GBP, 1, 2.32353, 
11.03.2022, GBP, 1, 2.3292, 
14.03.2022, GBP, 1, 2.33073, 
15.03.2022, GBP, 1, 2.3269, 
16.03.2022, GBP, 1, 2.3287, 
17.03.2022, GBP, 1, 2.31967, 
18.03.2022, GBP, 1, 2.33045, 
21.03.2022, GBP, 1, 2.33462, 
22.03.2022, GBP, 1, 2.34997, 
23.03.2022, GBP, 1, 2.3485, 
24.03.2022, GBP, 1, 2.34827, 
25.03.2022, GBP, 1, 2.34568, 
28.03.2022, GBP, 1, 2.33831, 
29.03.2022, GBP, 1, 2.31624, 
30.03.2022, GBP, 1, 2.31287, 
31.03.2022, GBP, 1, 2.31199, 

